Gerd,Gerd,2023-12-07,44.848484848484844,9.412184026637018,4221.221927097814
Kristian,Kristian,2023-12-07,55.0,8.01667082863931,4409.16895575162
Kristian,Kristian,2023-12-07,95.0,15.424728516478918,14653.492090654972
Kristian,Kristian,2023-12-07,100.0,15.6237776474451,15623.7776474451
Elina,Elina,2023-12-07,37.5,8.3876352370792,3145.3632139047
Elina,Elina,2023-12-07,69.15584415584415,14.17749221087519,9804.56441855979
Elina,Elina,2023-12-07,77.14285714285714,12.046375844874664,9292.91850890331
Elina,Elina,2023-12-07,61.02564102564102,11.865728919232465,7241.137135326478
Elina,Elina,2023-12-07,84.21875,11.675989486814178,9833.372395926315
Elina,Elina,2023-12-07,99.07407407407408,14.039353682639103,13909.35966705911
Øystein,Øystein,2023-12-07,87.5,11.520100398636544,10080.087848806976
Øystein,Øystein,2023-12-07,100.0,14.835473836261992,14835.473836261992
Øystein,Øystein,2023-12-07,100.0,11.9245559078685,11924.5559078685
